area_data_type,geography_type,geography_id,geography_desc,total_area,mobilebb_3g_area_st_pct,mobilebb_3g_area_iv_pct,mobilebb_4g_area_st_pct,mobilebb_4g_area_iv_pct,mobilebb_5g_spd1_area_st_pct,mobilebb_5g_spd1_area_iv_pct,mobilebb_5g_spd2_area_st_pct,mobilebb_5g_spd2_area_iv_pct
Nontribal,County,48223,"Hopkins County, TX",1864.279917500,0.000000000,0.000000000,0.997513984,0.635516131,0.845640997,0.398158088,0.639132154,0.267472739
Nontribal,County,48225,"Houston County, TX",2878.842557500,0.000000000,0.000000000,0.900698840,0.389191760,0.565145805,0.184186455,0.428304855,0.124364275
Nontribal,County,48227,"Howard County, TX",2029.862607500,0.000000000,0.000000000,0.995174096,0.832390639,0.859581755,0.465051113,0.724404546,0.313943231
Nontribal,County,48229,"Hudspeth County, TX",10072.946975000,0.000000000,0.000000000,0.761884346,0.323256300,0.333138137,0.097469413,0.271546586,0.061162815
Nontribal,County,48231,"Hunt County, TX",2065.043662500,0.000000000,0.000000000,0.999897985,0.888905891,0.970466718,0.632593726,0.864779393,0.477378220
Nontribal,County,48233,"Hutchinson County, TX",2071.890275000,0.000000000,0.000000000,0.888052872,0.384443315,0.590950686,0.212302999,0.482358922,0.166293849
Nontribal,County,48235,"Irion County, TX",2351.864060000,0.000000000,0.000000000,0.970709423,0.466902544,0.757972053,0.252911143,0.598486206,0.155768542
Nontribal,County,48237,"Jack County, TX",2120.869887500,0.000000000,0.000000000,0.938018376,0.523565930,0.739061336,0.322522970,0.528532406,0.193891234
Nontribal,County,48239,"Jackson County, TX",1953.601877500,0.000000000,0.000000000,0.993260366,0.767563487,0.929853885,0.584461099,0.772308190,0.499218202
Nontribal,County,48241,"Jasper County, TX",2282.344610000,0.000000000,0.000000000,0.987631530,0.548273952,0.720647960,0.320380284,0.545504892,0.239016061
Nontribal,County,48243,"Jeff Davis County, TX",4983.069910000,0.000000000,0.000000000,0.563076013,0.299463093,0.302443561,0.075145853,0.220237592,0.050942758
Nontribal,County,48245,"Jefferson County, TX",2603.924732500,0.000000000,0.000000000,1.000000000,0.821770964,0.925326645,0.708668743,0.825168885,0.578091501
Nontribal,County,48247,"Jim Hogg County, TX",2535.142610000,0.000000000,0.000000000,0.997507063,0.454129965,0.748545787,0.213893967,0.577779624,0.146750873
Nontribal,County,48249,"Jim Wells County, TX",1949.493910000,0.000000000,0.000000000,1.000000000,0.794683380,0.855359844,0.514047979,0.725416036,0.398044089
Nontribal,County,48251,"Johnson County, TX",1692.166612500,0.000000000,0.000000000,0.997074385,0.919576720,0.958232182,0.842265795,0.913289760,0.739309057
Nontribal,County,48253,"Jones County, TX",2128.980490000,0.000000000,0.000000000,0.996932515,0.716505047,0.844943598,0.387443103,0.726449634,0.286166634
Nontribal,County,48255,"Karnes County, TX",1699.013225000,0.000000000,0.000000000,0.997706138,0.780595164,0.957222567,0.476627402,0.828766274,0.375015499
Nontribal,County,48257,"Kaufman County, TX",1880.501122500,0.000000000,0.000000000,0.999943987,0.921133703,0.986276816,0.795496555,0.927631210,0.650422898
Nontribal,County,48259,"Kendall County, TX",1492.350860000,0.000000000,0.000000000,0.950875212,0.665019763,0.852343309,0.617941841,0.746118012,0.478402033
Nontribal,County,48261,"Kenedy County, TX",4374.142727500,0.000000000,0.000000000,0.867628290,0.238880728,0.425121006,0.125508705,0.286199340,0.095070677
Nontribal,County,48263,"Kent County, TX",2047.242470000,0.000000000,0.000000000,0.907285450,0.432084791,0.730860259,0.183422515,0.507408932,0.082681622
Nontribal,County,48265,"Kerr County, TX",2483.529685000,0.000000000,0.000000000,0.950547120,0.627025193,0.835906353,0.425608618,0.714394775,0.323437102
Nontribal,County,48267,"Kimble County, TX",2804.477812500,0.000000000,0.000000000,0.965408451,0.571267606,0.742948357,0.326422535,0.625539906,0.250065728
Nontribal,County,48269,"King County, TX",2084.108845000,0.000000000,0.000000000,0.799251996,0.238855757,0.366167998,0.083746083,0.196805822,0.039270191
Nontribal,County,48271,"Kinney County, TX",3032.206677500,0.000000000,0.000000000,0.879980547,0.485983256,0.706256296,0.242157919,0.569910029,0.166498767
Nontribal,County,48273,"Kleberg County, TX",2452.561930000,0.000000000,0.000000000,0.953530321,0.419730287,0.691032469,0.257472943,0.435921663,0.155858100
Nontribal,County,48275,"Knox County, TX",1957.499180000,0.000000000,0.000000000,0.963086526,0.650075334,0.734233749,0.273999139,0.406424882,0.073127421
Nontribal,County,48277,"Lamar County, TX",2203.555900000,0.000000000,0.000000000,0.970936902,0.678298279,0.825286807,0.444024857,0.694837476,0.333795411
Nontribal,County,48279,"Lamb County, TX",2307.097747500,0.000000000,0.000000000,0.998995571,0.823357531,0.955257271,0.469433411,0.852303337,0.273387207
Nontribal,County,48281,"Lampasas County, TX",1622.752495000,0.000000000,0.000000000,0.958457744,0.656757108,0.794950019,0.408087758,0.669219784,0.305205764
Nontribal,County,48283,"La Salle County, TX",3335.037615000,0.000000000,0.000000000,0.990398585,0.544848715,0.854557514,0.262933485,0.655991409,0.231855221
Nontribal,County,48285,"Lavaca County, TX",2209.138522500,0.000000000,0.000000000,0.990034807,0.706908883,0.878319744,0.470605064,0.769227102,0.421065179
Nontribal,County,48287,"Lee County, TX",1449.585865000,0.000000000,0.000000000,0.994695538,0.654992007,0.860122075,0.516858015,0.741098678,0.397180642
Nontribal,County,48289,"Leon County, TX",2503.437527500,0.000000000,0.000000000,0.979719780,0.537047166,0.702739092,0.266461901,0.498842933,0.167501157
Nontribal,County,48291,"Liberty County, TX",2739.171662500,0.000000000,0.000000000,0.998346472,0.721053644,0.929129014,0.487329360,0.782772544,0.348932898
Nontribal,County,48293,"Limestone County, TX",2153.206965000,0.000000000,0.000000000,0.993493787,0.702915566,0.800949027,0.398737893,0.662704236,0.274386068
Nontribal,County,48295,"Lipscomb County, TX",2179.750755000,0.000000000,0.000000000,0.962162946,0.403933507,0.489465546,0.090509326,0.234850681,0.043200928
Nontribal,County,48297,"Live Oak County, TX",2424.438152500,0.000000000,0.000000000,0.999174523,0.685840900,0.812312638,0.317156884,0.674110440,0.243298432
Nontribal,County,48299,"Llano County, TX",2182.068070000,0.000000000,0.000000000,0.983104846,0.584282680,0.813670593,0.352963893,0.720892064,0.271722340
Nontribal,County,48301,"Loving County, TX",1501.725452500,0.000000000,0.000000000,0.999719436,0.827172617,0.840078558,0.402468963,0.716279722,0.228799888
Nontribal,County,48303,"Lubbock County, TX",2038.815870000,0.000000000,0.000000000,0.998708411,0.964300475,0.990597231,0.850123993,0.959444100,0.678394296
Nontribal,County,48305,"Lynn County, TX",2015.642720000,0.000000000,0.000000000,0.995140050,0.726484114,0.791335702,0.348139632,0.650919732,0.186298077
Nontribal,County,48307,"McCulloch County, TX",2422.015505000,0.000000000,0.000000000,0.990997652,0.768896234,0.867008785,0.351917892,0.771418631,0.300078281
Nontribal,County,48309,"McLennan County, TX",2433.707412500,0.000000000,0.000000000,0.999307509,0.952521099,0.984592080,0.844579095,0.934689461,0.717636875
Nontribal,County,48311,"McMullen County, TX",2591.074167500,0.000000000,0.000000000,0.991219155,0.423106630,0.785519737,0.246107565,0.555510387,0.200536607
Nontribal,County,48313,"Madison County, TX",1092.719355000,0.000000000,0.000000000,0.998746867,0.806535570,0.942741469,0.463273569,0.837863890,0.383844226
Nontribal,County,48315,"Marion County, TX",998.446767500,0.000000000,0.000000000,0.979955692,0.442873721,0.487709674,0.107817280,0.325772761,0.087245490
Nontribal,County,48317,"Martin County, TX",2051.561102500,0.000000000,0.000000000,0.999691944,0.843148329,0.983724393,0.492426965,0.801509473,0.334856497
Nontribal,County,48319,"Mason County, TX",2099.382057500,0.000000000,0.000000000,0.968742160,0.621694847,0.719933772,0.275701169,0.621343636,0.186894787
Nontribal,County,48321,"Matagorda County, TX",3692.430787500,0.000000000,0.000000000,0.992526031,0.657424048,0.715903580,0.515447154,0.675281700,0.402253601
Nontribal,County,48323,"Maverick County, TX",2863.674677500,0.000000000,0.000000000,0.996726377,0.637437010,0.909442013,0.496487292,0.769632545,0.373708022
Nontribal,County,48325,"Medina County, TX",2988.704355000,0.000000000,0.000000000,0.953337563,0.684711355,0.856840770,0.488158173,0.707725382,0.422182280
Nontribal,County,48327,"Menard County, TX",2026.070637500,0.000000000,0.000000000,0.986846894,0.609201976,0.548115415,0.156901482,0.404886925,0.103925136
Nontribal,County,48329,"Midland County, TX",2014.800060000,0.000000000,0.000000000,1.000000000,0.887860728,0.955301129,0.767461313,0.919332915,0.573609368
Nontribal,County,48331,"Milam County, TX",2337.328175000,0.000000000,0.000000000,0.996394772,0.713970257,0.849301487,0.527850383,0.681388013,0.364849031
Nontribal,County,48333,"Mills County, TX",1701.751870000,0.000000000,0.000000000,0.970537262,0.569819262,0.747524140,0.265783610,0.548836346,0.184204011
Nontribal,County,48335,"Mitchell County, TX",2062.094352500,0.000000000,0.000000000,0.976094396,0.532206160,0.828012464,0.268376156,0.620013281,0.137610461
Nontribal,County,48337,"Montague County, TX",2176.274782500,0.000000000,0.000000000,0.972847394,0.609457432,0.783263153,0.361163545,0.650162141,0.267557233
Nontribal,County,48339,"Montgomery County, TX",2492.482947500,0.000000000,0.000000000,0.999154799,0.877826142,0.968769809,0.868317627,0.935426615,0.774711575
Nontribal,County,48341,"Moore County, TX",2100.646047500,0.000000000,0.000000000,0.982048839,0.691621120,0.901970616,0.477611192,0.762172191,0.372311087
Nontribal,County,48343,"Morris County, TX",613.140482500,0.000000000,0.000000000,0.999656416,0.655042089,0.835767050,0.304415049,0.598694382,0.167496994
Nontribal,County,48345,"Motley County, TX",2260.330117500,0.000000000,0.000000000,0.763782096,0.345356261,0.492707023,0.168320984,0.346661075,0.092967985
Nontribal,County,48347,"Nacogdoches County, TX",2304.148437500,0.000000000,0.000000000,0.975040000,0.505691429,0.737554286,0.303588571,0.527360000,0.225142857
Nontribal,County,48349,"Navarro County, TX",2514.918770000,0.000000000,0.000000000,0.999664936,0.818939521,0.939939688,0.544814877,0.802688893,0.390392025
Nontribal,County,48351,"Newton County, TX",2219.461107500,0.000000000,0.000000000,0.943524275,0.357742869,0.468511224,0.156898106,0.348298609,0.118504105
Nontribal,County,48353,"Nolan County, TX",2063.147677500,0.000000000,0.000000000,0.948384132,0.526063205,0.755296881,0.396844846,0.523153112,0.224179303
Nontribal,County,48355,"Nueces County, TX",2625.833892500,0.000000000,0.000000000,1.000000000,0.903526014,0.993581772,0.923061495,0.946849051,0.794376028
Nontribal,County,48357,"Ochiltree County, TX",2140.672397500,0.000000000,0.000000000,0.971805344,0.693795207,0.767701619,0.208236973,0.556905969,0.181272450
Nontribal,County,48359,"Oldham County, TX",3441.318107500,0.000000000,0.000000000,0.822533746,0.376664320,0.450613694,0.187658780,0.366104496,0.131064247
Nontribal,County,48361,"Orange County, TX",890.796952500,0.000000000,0.000000000,0.998699302,0.839186473,0.984509873,0.954120847,0.952228923,0.863899728
Nontribal,County,48363,"Palo Pinto County, TX",2261.172777500,0.000000000,0.000000000,0.975776774,0.674104439,0.808357013,0.458284809,0.624400242,0.309964131
Nontribal,County,48365,"Panola County, TX",1942.857962500,0.000000000,0.000000000,0.943724587,0.445052860,0.486310653,0.156302521,0.299972892,0.097912713
Nontribal,County,48367,"Parker County, TX",2096.854077500,0.000000000,0.000000000,0.996785050,0.869442910,0.952931130,0.755965238,0.873361129,0.655196664
Nontribal,County,48369,"Parmer County, TX",2011.113422500,0.000000000,0.000000000,0.999738124,0.940239878,0.935683235,0.552349028,0.905410360,0.468601058
Nontribal,County,48371,"Pecos County, TX",10540.096612500,0.000000000,0.000000000,0.820566632,0.535062210,0.550642083,0.209833608,0.454164793,0.154039874
Nontribal,County,48373,"Polk County, TX",2559.474417500,0.000000000,0.000000000,0.987448043,0.485740154,0.697436108,0.289929627,0.542903000,0.209885180
Nontribal,County,48375,"Potter County, TX",2119.184567500,0.000000000,0.000000000,0.952085094,0.616134003,0.842984244,0.477111188,0.678910483,0.343456434
Nontribal,County,48377,"Presidio County, TX",8451.353137500,0.000000000,0.000000000,0.517928585,0.248220851,0.218096841,0.043584471,0.130504144,0.020888640
Nontribal,County,48379,"Rains County, TX",606.925865000,0.000000000,0.000000000,0.990628254,0.732558140,0.830093717,0.387712600,0.706872614,0.300937175
Nontribal,County,48381,"Randall County, TX",2112.232622500,0.000000000,0.000000000,0.997107665,0.880516631,0.971774797,0.768064629,0.918416197,0.600209445
Nontribal,County,48383,"Reagan County, TX",2623.937907500,0.000000000,0.000000000,0.957408374,0.500983501,0.789129300,0.253101040,0.627875236,0.144233471
Nontribal,County,48385,"Real County, TX",1563.766295000,0.000000000,0.000000000,0.670550990,0.304189681,0.376397683,0.128788899,0.306143069,0.106762764
Nontribal,County,48387,"Red River County, TX",2506.702835000,0.000000000,0.000000000,0.953399445,0.557651904,0.580090764,0.207916632,0.399739474,0.108706614
Nontribal,County,48389,"Reeves County, TX",5841.529785000,0.000000000,0.000000000,0.979786505,0.753579285,0.886454614,0.314868910,0.753561254,0.221753399
Nontribal,County,48391,"Refugio County, TX",1853.536002500,0.000000000,0.000000000,1.000000000,0.669830085,0.888446894,0.442234472,0.779451043,0.340512587
Nontribal,County,48393,"Roberts County, TX",2144.885697500,0.000000000,0.000000000,0.928154005,0.443500467,0.580268133,0.109168590,0.332613073,0.048568482
Nontribal,County,48395,"Robertson County, TX",1992.890900000,0.000000000,0.000000000,0.983720930,0.673255814,0.671775899,0.270613108,0.499788584,0.149894292
Nontribal,County,48397,"Rockwall County, TX",347.386585000,0.000000000,0.000000000,1.000000000,0.995755003,0.999696786,0.971801092,0.997574287,0.921467556
Nontribal,County,48399,"Runnels County, TX",2384.833132500,0.000000000,0.000000000,0.990503953,0.644317830,0.882558191,0.370610839,0.740470827,0.249414778
Nontribal,County,48401,"Rusk County, TX",2209.243855000,0.000000000,0.000000000,0.988700296,0.578573472,0.641127110,0.199532755,0.405263660,0.120816249
Nontribal,County,48403,"Sabine County, TX",1363.634545000,0.000000000,0.000000000,0.997837170,0.460991812,0.369689479,0.099181214,0.241078325,0.080488182
Nontribal,County,48405,"San Augustine County, TX",1396.708950000,0.000000000,0.000000000,0.959577677,0.369004525,0.444796380,0.143815988,0.310935143,0.111161388
Nontribal,County,48407,"San Jacinto County, TX",1459.276455000,0.000000000,0.000000000,0.999711275,0.573119677,0.911794428,0.332683701,0.680886387,0.214306338
Nontribal,County,48409,"San Patricio County, TX",1597.683360000,0.000000000,0.000000000,1.000000000,0.951608650,0.992747890,0.842827004,0.954641350,0.696729958
Nontribal,County,48411,"San Saba County, TX",2578.539600000,0.000000000,0.000000000,0.947630719,0.516993464,0.657107843,0.210089869,0.516748366,0.165114379
Nontribal,County,48413,"Schleicher County, TX",2931.614140000,0.000000000,0.000000000,0.942116988,0.430799080,0.669876401,0.193697902,0.522779534,0.110196896
Nontribal,County,48415,"Scurry County, TX",2049.559785000,0.000000000,0.000000000,0.919518964,0.534535924,0.789803680,0.401223147,0.620978518,0.233836982
Nontribal,County,48417,"Shackelford County, TX",2085.794165000,0.000000000,0.000000000,0.853499647,0.298858701,0.519997980,0.156145844,0.344864155,0.111907888
Nontribal,County,48419,"Shelby County, TX",1972.035065000,0.000000000,0.000000000,0.955934195,0.439269309,0.510415554,0.200886657,0.327368871,0.148755475
Nontribal,County,48421,"Sherman County, TX",2141.199060000,0.000000000,0.000000000,0.981208186,0.788764266,0.745277450,0.274498229,0.597796143,0.195641480
Nontribal,County,48423,"Smith County, TX",2229.362362500,0.000000000,0.000000000,1.000000000,0.834112922,0.928277817,0.708764470,0.801322939,0.576423340
Nontribal,County,48425,"Somervell County, TX",440.921845000,0.000000000,0.000000000,0.999761108,0.803631151,0.851170569,0.414237936,0.658385093,0.328714763
Nontribal,County,48427,"Starr County, TX",2739.171662500,0.000000000,0.000000000,0.999807729,0.734781773,0.966275716,0.531974620,0.820149971,0.409305903
Nontribal,County,48429,"Stephens County, TX",2106.755332500,0.000000000,0.000000000,0.981300935,0.584420779,0.733163342,0.270786461,0.531723414,0.193540323
Nontribal,County,48431,"Sterling County, TX",2071.363612500,0.000000000,0.000000000,0.859089753,0.331756929,0.539384694,0.188405797,0.361403509,0.094889397
Nontribal,County,48433,"Stonewall County, TX",2092.219447500,0.000000000,0.000000000,0.927150984,0.498363792,0.650354931,0.189598751,0.461914112,0.091375925
Nontribal,County,48435,"Sutton County, TX",3245.399657500,0.000000000,0.000000000,0.827853689,0.407516796,0.501768849,0.140144753,0.348025056,0.082795106
Nontribal,County,48437,"Swisher County, TX",2054.931742500,0.000000000,0.000000000,0.982264596,0.625967502,0.799579681,0.345276539,0.616382183,0.169921575
Nontribal,County,48439,"Tarrant County, TX",2089.902132500,0.000000000,0.000000000,1.000000000,0.998739983,1.000000000,0.998437579,0.999647195,0.983720579
Nontribal,County,48441,"Taylor County, TX",2081.896862500,0.000000000,0.000000000,0.993625095,0.852061725,0.915810777,0.679989881,0.819731849,0.515507210
